Month,Day,Hour,DoY,Rg_f,Rg_fqc,Ta_f,Ta_fqc,VPD_f,VPD_fqc,Ts_f,Ts_fqc,Precip,SWC,H_f,H_fqc,LE_f,LE_fqc,qf_NEE_st,qf_NEE_or,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNqc,GPP_or_ANN
1,12,23.0,12.958,0.00,0,-0.96,0,0.76,0,0.95,0,0.00,23.10,-29.72,0,-3.84,0,0,0,1.113,1.074,1.055,0,0.058,0.919,0,0.155,1.055,0,0.058,0.919,0,0.155
1,12,23.5,12.979,0.00,0,-1.41,0,0.57,0,0.96,0,0.00,23.20,-22.81,0,-0.51,0,0,0,1.073,1.034,1.112,0,-0.040,0.888,0,0.146,1.112,0,-0.040,0.888,0,0.146
1,13,0.0,13.000,0.00,0,-1.54,0,0.48,0,0.95,0,0.00,23.20,-14.14,0,-3.66,0,0,0,1.057,1.020,2.267,0,-1.210,1.596,0,-0.576,2.267,0,-1.210,1.596,0,-0.576
1,13,0.5,13.021,0.00,0,-1.49,0,0.37,0,0.95,0,0.00,23.20,-7.07,0,-0.84,0,0,0,1.056,1.018,1.465,0,-0.409,0.914,0,0.104,1.465,0,-0.409,0.914,0,0.104
1,13,1.0,13.042,0.00,0,-1.27,0,0.31,0,0.96,0,0.00,23.10,-1.00,0,0.17,0,0,0,1.067,1.029,-0.666,0,1.732,0.022,0,1.007,-0.666,0,1.732,0.022,0,1.007
1,13,1.5,13.063,0.00,0,-1.26,0,0.28,0,0.97,0,0.00,23.10,1.46,0,-0.01,0,0,0,1.062,1.024,0.296,0,0.766,0.524,0,0.500,0.296,0,0.766,0.524,0,0.500
1,13,2.0,13.083,0.00,0,-1.19,0,0.27,0,0.97,0,0.00,23.20,-6.81,0,-3.58,0,0,0,1.061,1.024,0.584,0,0.477,0.621,0,0.403,0.584,0,0.477,0.621,0,0.403
1,13,2.5,13.104,0.00,0,-1.22,0,0.26,0,0.97,0,0.00,23.20,-4.69,0,-5.58,0,0,0,1.053,1.016,-0.008,0,1.061,0.078,0,0.938,-0.008,0,1.061,0.078,0,0.938
1,13,3.0,13.125,0.00,0,-1.40,0,0.24,0,0.97,0,0.00,23.10,6.77,0,-6.31,0,0,0,1.034,0.998,0.608,0,0.427,0.507,0,0.491,0.608,0,0.427,0.507,0,0.491
1,13,3.5,13.146,0.00,0,-1.64,0,0.23,0,0.97,0,0.00,23.20,1.32,0,-6.27,0,0,0,1.011,0.976,-0.080,0,1.091,0.415,0,0.561,-0.080,0,1.091,0.415,0,0.561
1,13,4.0,13.167,0.00,0,-1.78,0,0.21,0,0.97,0,0.00,23.20,-0.99,0,15.84,0,0,0,0.995,0.960,-0.219,0,1.214,0.515,0,0.445,-0.219,0,1.214,0.515,0,0.445
1,13,4.5,13.188,0.00,0,-1.97,0,0.19,0,0.96,0,0.00,23.20,2.70,0,-20.76,0,0,0,0.976,0.942,1.030,0,-0.053,0.612,0,0.330,1.030,0,-0.053,0.612,0,0.330
1,13,5.0,13.208,0.00,0,-2.10,0,0.18,0,0.95,0,0.00,23.20,3.90,0,-2.59,0,0,0,0.962,0.928,0.847,0,0.115,0.378,0,0.550,0.847,0,0.115,0.378,0,0.550
1,13,5.5,13.229,0.00,0,-2.15,0,0.17,0,0.94,0,0.00,23.20,5.92,0,-12.10,0,0,0,0.953,0.920,0.738,0,0.215,0.756,0,0.164,0.738,0,0.215,0.756,0,0.164
1,13,6.0,13.250,0.00,0,-2.14,0,0.17,0,0.94,0,0.00,23.20,1.17,0,-4.07,0,0,0,0.949,0.915,-0.099,0,1.048,-0.161,0,1.076,-0.099,0,1.048,-0.161,0,1.076
1,13,6.5,13.271,0.00,0,-2.07,0,0.17,0,0.94,0,0.00,23.20,-2.71,0,-2.30,0,0,0,0.948,0.915,1.186,0,-0.238,1.159,0,-0.244,1.186,0,-0.238,1.159,0,-0.244
1,13,7.0,13.292,0.00,0,-2.05,0,0.18,0,0.94,0,0.00,23.20,-11.95,0,-5.16,0,0,0,0.944,0.911,1.087,0,-0.142,0.592,0,0.319,1.087,0,-0.142,0.592,0,0.319
1,13,7.5,13.313,0.05,0,-2.22,0,0.20,0,0.94,0,0.00,23.20,-13.22,0,-9.95,0,0,0,0.927,0.895,0.518,0,0.410,0.441,0,0.454,0.518,0,0.410,0.441,0,0.454
1,13,8.0,13.333,1.18,0,-2.50,0,0.27,0,0.94,0,0.00,23.20,-4.24,0,-3.09,0,0,0,0.903,0.871,-0.061,0,0.964,-0.079,0,0.950,-0.061,0,0.964,-0.079,0,0.950
1,13,8.5,13.354,4.03,0,-2.70,0,0.32,0,0.95,0,0.00,23.20,-2.93,0,-7.29,0,0,0,0.884,0.853,-0.324,0,1.208,-0.098,0,0.951,-0.324,0,1.208,-0.098,0,0.951
1,13,9.0,13.375,7.27,0,-2.89,0,0.35,0,0.95,0,0.00,23.10,11.27,0,-8.72,0,0,0,0.866,0.836,0.409,0,0.457,0.030,0,0.806,0.409,0,0.457,0.030,0,0.806
1,13,9.5,13.396,10.91,0,-3.02,0,0.49,0,0.94,0,0.00,23.20,9.81,0,-17.27,0,0,0,0.853,0.823,-1.656,0,2.509,-1.671,0,2.494,-1.656,0,2.509,-1.671,0,2.494
1,13,10.0,13.417,16.95,0,-3.22,0,0.57,0,0.94,0,0.00,23.20,13.99,0,-10.92,0,0,0,0.835,0.805,-1.873,0,2.708,-1.304,0,2.109,-1.874,0,2.708,-1.304,0,2.109
1,13,10.5,13.438,25.05,0,-3.29,0,0.63,0,0.94,0,0.00,23.10,10.53,0,-1.18,0,0,0,0.826,0.797,0.133,0,0.693,0.035,0,0.762,0.133,0,0.693,0.035,0,0.762
1,13,11.0,13.458,42.31,0,-3.32,0,0.69,0,0.94,0,0.00,23.20,16.43,0,0.47,0,0,0,0.819,0.790,0.177,0,0.642,0.275,0,0.515,0.177,0,0.642,0.275,0,0.515
1,13,11.5,13.479,69.84,0,-3.54,0,0.83,0,0.94,0,0.00,23.20,44.08,0,-8.69,0,0,0,0.800,0.772,-0.723,0,1.523,-0.662,0,1.434,-0.723,0,1.523,-0.662,0,1.434
1,13,12.0,13.500,88.00,0,-3.78,0,0.93,0,0.94,0,0.00,23.10,35.39,0,-8.23,0,0,0,0.783,0.756,-0.553,0,1.336,-0.496,0,1.252,-0.553,0,1.336,-0.496,0,1.252
1,13,12.5,13.521,101.18,0,-3.99,0,0.98,0,0.94,0,0.00,23.20,57.01,0,2.13,0,0,0,0.768,0.741,-0.417,0,1.185,-0.610,0,1.351,-0.417,0,1.185,-0.610,0,1.351
1,13,13.0,13.542,116.57,0,-4.23,0,1.02,0,0.94,0,0.00,23.20,69.60,0,0.95,0,0,0,0.751,0.726,0.166,0,0.585,0.123,0,0.603,0.166,0,0.585,0.123,0,0.603
1,13,13.5,13.563,129.38,0,-4.37,0,1.14,0,0.94,0,0.00,23.20,68.07,0,-7.30,0,0,0,0.741,0.716,0.030,0,0.710,0.071,0,0.645,0.030,0,0.710,0.071,0,0.645
1,13,14.0,13.583,97.72,0,-4.30,0,1.16,0,0.94,0,0.00,23.20,46.42,0,-9.27,0,0,0,0.742,0.718,-0.660,0,1.403,-0.476,0,1.194,-0.660,0,1.403,-0.476,0,1.194
1,13,14.5,13.604,63.60,0,-4.50,0,0.99,0,0.93,0,0.00,23.20,56.07,0,12.37,0,0,0,0.728,0.705,0.600,0,0.128,0.434,0,0.271,0.600,0,0.128,0.434,0,0.271
1,13,15.0,13.625,70.91,0,-4.54,0,1.07,0,0.93,0,0.00,23.20,34.89,0,-4.98,0,0,0,0.724,0.701,-0.402,0,1.126,-0.184,0,0.885,-0.402,0,1.126,-0.184,0,0.885
1,13,15.5,13.646,72.78,0,-4.58,0,1.06,0,0.93,0,0.00,23.10,30.13,0,-7.72,0,0,0,0.719,0.697,-0.285,0,1.005,-0.074,0,0.771,-0.285,0,1.005,-0.074,0,0.771
1,13,16.0,13.667,43.46,0,-4.70,0,1.16,0,0.93,0,0.00,23.20,21.91,0,6.05,0,0,0,0.711,0.689,0.019,0,0.692,-0.015,0,0.704,0.019,0,0.692,-0.015,0,0.704
1,13,16.5,13.688,19.65,0,-4.83,0,1.14,0,0.93,0,0.00,23.20,2.35,0,-2.72,0,0,0,0.700,0.680,-0.076,0,0.776,-0.311,0,0.991,-0.076,0,0.776,-0.311,0,0.991
1,13,17.0,13.708,2.28,0,-4.93,0,1.10,0,0.93,0,0.00,23.20,-5.37,0,-2.05,0,0,0,0.693,0.673,0.449,0,0.244,0.768,0,-0.095,0.449,0,0.244,0.768,0,-0.095
1,13,17.5,13.729,0.03,0,-4.85,0,0.99,0,0.94,0,0.00,23.20,-4.40,0,2.55,0,0,0,0.696,0.676,0.918,0,-0.222,0.786,0,-0.110,0.918,0,-0.222,0.786,0,-0.110
1,13,18.0,13.750,0.00,0,-4.78,0,0.90,0,0.94,0,0.00,23.20,2.85,0,1.54,0,0,0,0.697,0.678,1.033,0,-0.335,0.816,0,-0.138,1.033,0,-0.335,0.816,0,-0.138
1,13,18.5,13.771,0.00,0,-4.91,0,0.87,0,0.94,0,0.00,23.20,-5.05,0,-1.84,0,0,0,0.688,0.670,-0.029,0,0.717,0.035,0,0.635,-0.029,0,0.717,0.035,0,0.635
1,13,19.0,13.792,0.00,0,-5.07,0,0.84,0,0.94,0,0.00,23.20,1.74,0,-4.17,0,0,0,0.677,0.659,-0.733,0,1.410,-0.583,0,1.242,-0.733,0,1.410,-0.583,0,1.242
1,13,19.5,13.813,0.00,0,-5.06,0,0.77,0,0.93,0,0.00,23.20,-3.86,0,-2.90,0,0,0,0.675,0.658,0.576,0,0.099,0.621,0,0.037,0.576,0,0.099,0.621,0,0.037
1,13,20.0,13.833,0.00,0,-5.03,0,0.73,0,0.93,0,0.00,23.20,-6.19,0,-5.36,0,0,0,0.675,0.659,0.584,0,0.091,0.322,0,0.337,0.584,0,0.091,0.322,0,0.337
1,13,20.5,13.854,0.00,0,-5.00,0,0.80,0,0.93,0,0.00,23.20,-0.15,0,-1.63,0,0,0,0.675,0.659,0.357,0,0.318,0.392,0,0.267,0.357,0,0.318,0.392,0,0.267
1,13,21.0,13.875,0.00,0,-5.18,0,0.88,0,0.93,0,0.00,23.20,5.32,0,3.51,0,0,0,0.662,0.647,-0.732,0,1.394,-0.658,0,1.305,-0.732,0,1.394,-0.658,0,1.305
1,13,21.5,13.896,0.00,0,-5.33,0,0.91,0,0.93,0,0.00,23.20,1.38,0,-16.71,0,0,0,0.652,0.638,-0.882,0,1.534,-0.996,0,1.634,-0.882,0,1.534,-0.996,0,1.634
1,13,22.0,13.917,0.00,0,-5.66,0,0.85,0,0.93,0,0.00,23.20,-5.59,0,-2.22,0,0,0,0.631,0.618,-0.503,0,1.135,-0.405,0,1.023,-0.503,0,1.135,-0.405,0,1.023
1,13,22.5,13.938,0.00,0,-6.22,0,0.54,0,0.93,0,0.00,23.20,-12.08,0,-3.81,0,0,0,0.600,0.587,0.511,0,0.089,0.602,0,-0.015,0.511,0,0.089,0.602,0,-0.015
1,13,23.0,13.958,0.00,0,-6.64,0,0.46,0,0.91,0,0.00,23.20,-15.46,0,5.75,0,0,0,0.575,0.563,0.444,0,0.132,0.275,0,0.288,0.443,0,0.132,0.275,0,0.288
1,13,23.5,13.979,0.00,0,-6.87,0,0.37,0,0.90,0,0.00,23.20,-6.98,0,-6.35,0,0,0,0.562,0.550,0.802,0,-0.240,0.849,0,-0.299,0.802,0,-0.240,0.849,0,-0.299
1,14,0.0,14.000,0.00,0,-7.07,0,0.36,0,0.90,0,0.00,23.20,-13.99,0,-7.35,0,0,0,0.550,0.539,0.409,0,0.141,0.669,0,-0.130,0.409,0,0.141,0.669,0,-0.130
1,14,0.5,14.021,0.00,0,-7.32,0,0.32,0,0.91,0,0.00,23.20,-5.55,0,-6.08,0,0,0,0.535,0.525,0.613,0,-0.077,0.337,0,0.188,0.613,0,-0.077,0.337,0,0.188
1,14,1.0,14.042,0.00,0,-7.49,0,0.40,0,0.91,0,0.00,23.20,-14.49,0,-8.00,0,0,0,0.526,0.515,0.557,0,-0.032,0.559,0,-0.044,0.557,0,-0.032,0.559,0,-0.044
1,14,1.5,14.063,0.00,0,-7.73,0,0.51,0,0.91,0,0.00,23.20,-12.62,0,-7.86,0,0,0,0.512,0.502,-0.434,0,0.945,-0.167,0,0.669,-0.434,0,0.945,-0.167,0,0.669
1,14,2.0,14.083,0.00,0,-7.89,0,0.51,0,0.92,0,0.00,23.20,-13.04,0,-13.07,0,0,0,0.502,0.493,0.656,0,-0.154,0.412,0,0.081,0.656,0,-0.154,0.412,0,0.081
1,14,2.5,14.104,0.00,0,-8.00,0,0.51,0,0.92,0,0.00,23.20,-13.21,0,-1.99,0,0,0,0.496,0.487,0.454,0,0.042,0.417,0,0.070,0.454,0,0.042,0.417,0,0.070
1,14,3.0,14.125,0.00,0,-8.12,0,0.43,0,0.92,0,0.00,23.20,-7.47,0,-1.55,0,0,0,0.488,0.480,0.106,0,0.382,0.437,0,0.043,0.106,0,0.382,0.437,0,0.043
1,14,3.5,14.146,0.00,0,-8.20,0,0.35,0,0.93,0,0.00,23.20,-1.84,0,0.34,0,0,0,0.483,0.475,0.689,0,-0.206,0.450,0,0.025,0.689,0,-0.206,0.450,0,0.025
1,14,4.0,14.167,0.00,0,-8.29,0,0.31,0,0.93,0,0.00,23.20,-9.23,0,-0.15,0,0,0,0.477,0.470,0.270,0,0.207,0.213,0,0.257,0.270,0,0.207,0.213,0,0.257
1,14,4.5,14.188,0.00,0,-8.30,0,0.31,0,0.93,0,0.00,23.20,-3.55,0,-3.90,0,0,0,0.475,0.468,0.089,0,0.386,0.374,0,0.094,0.089,0,0.386,0.374,0,0.094
1,14,5.0,14.208,0.00,0,-8.35,0,0.30,0,0.93,0,0.00,23.20,-5.86,0,-4.04,0,0,0,0.471,0.465,0.410,0,0.062,0.293,0,0.172,0.410,0,0.062,0.293,0,0.172
1,14,5.5,14.229,0.00,0,-8.46,0,0.31,0,0.93,0,0.00,23.20,-13.67,0,-4.52,0,0,0,0.465,0.459,0.451,0,0.013,0.318,0,0.141,0.451,0,0.013,0.318,0,0.141
1,14,6.0,14.250,0.00,0,-8.57,0,0.33,0,0.93,0,0.00,23.20,-6.38,0,-8.44,0,0,0,0.458,0.452,0.269,0,0.189,-0.049,0,0.501,0.269,0,0.189,-0.049,0,0.501
1,14,6.5,14.271,0.00,0,-8.59,0,0.44,0,0.94,0,0.00,23.20,-10.91,0,2.57,0,0,0,0.455,0.450,0.308,0,0.148,0.627,0,-0.177,0.308,0,0.148,0.627,0,-0.177
1,14,7.0,14.292,0.00,0,-8.66,0,0.42,0,0.94,0,0.00,23.20,-9.17,0,-2.24,0,0,0,0.451,0.446,0.458,0,-0.008,0.316,0,0.130,0.459,0,-0.008,0.316,0,0.130
1,14,7.5,14.313,0.26,0,-8.74,0,0.46,0,0.93,0,0.00,23.20,-11.11,0,1.55,0,0,0,0.446,0.442,0.097,0,0.348,0.117,0,0.325,0.097,0,0.348,0.117,0,0.325
1,14,8.0,14.333,6.78,0,-8.82,0,0.47,0,0.93,0,0.00,23.20,-11.04,0,4.05,0,0,0,0.441,0.437,0.259,0,0.181,0.491,0,-0.054,0.260,0,0.181,0.491,0,-0.054
1,14,8.5,14.354,24.02,0,-8.83,0,0.57,0,0.93,0,0.00,23.20,2.36,0,4.35,0,0,0,0.439,0.435,0.329,0,0.109,0.411,0,0.024,0.330,0,0.109,0.411,0,0.024
1,14,9.0,14.375,51.47,0,-8.82,0,0.54,0,0.93,0,0.00,23.20,12.86,0,-2.51,0,0,0,0.438,0.435,0.513,0,-0.075,0.306,0,0.129,0.513,0,-0.075,0.306,0,0.129
1,14,9.5,14.396,94.60,0,-8.76,0,0.51,0,0.93,0,0.00,23.20,28.48,0,-1.77,0,0,0,0.439,0.437,0.081,0,0.358,0.181,0,0.256,0.081,0,0.358,0.181,0,0.256
1,14,10.0,14.417,130.52,0,-8.56,0,0.52,0,0.94,0,0.00,23.20,33.31,0,-4.30,0,0,0,0.447,0.445,0.513,0,-0.066,0.452,0,-0.007,0.513,0,-0.066,0.452,0,-0.007
1,14,10.5,14.438,168.23,0,-8.43,0,0.65,0,0.95,0,0.00,23.20,48.52,0,-2.85,0,0,0,0.451,0.450,0.442,0,0.009,0.440,0,0.010,0.442,0,0.009,0.440,0,0.010
1,14,11.0,14.458,185.45,0,-8.10,0,0.75,0,0.95,0,0.00,23.20,87.40,0,16.64,0,0,0,0.464,0.463,0.504,0,-0.040,0.381,0,0.082,0.504,0,-0.040,0.381,0,0.082
1,14,11.5,14.479,307.75,0,-7.58,0,0.87,0,0.95,0,0.00,23.20,102.09,0,20.32,0,0,0,0.487,0.487,0.326,0,0.161,0.494,0,-0.007,0.326,0,0.161,0.494,0,-0.007
1,14,12.0,14.500,249.86,0,-7.65,0,0.89,0,0.95,0,0.00,23.20,75.17,0,12.39,0,32,32,0.482,0.482,0.335,1,0.147,0.454,1,0.029,0.432,1,0.050,0.475,1,0.007
1,14,12.5,14.521,247.55,0,-7.03,0,1.03,0,0.94,0,0.00,23.20,99.52,0,13.17,0,64,64,0.510,0.511,0.303,1,0.206,0.366,1,0.145,0.431,1,0.078,0.470,1,0.041
1,14,13.0,14.542,206.73,0,-6.84,0,1.10,0,0.94,0,0.00,23.20,103.77,0,10.40,0,32,32,0.517,0.519,0.114,1,0.403,0.170,1,0.349,0.439,1,0.078,0.461,1,0.058
1,14,13.5,14.563,190.14,0,-6.32,0,1.21,0,0.95,0,0.00,23.20,69.31,0,18.27,0,64,64,0.540,0.543,0.172,1,0.368,0.328,1,0.215,0.441,1,0.099,0.456,1,0.087
1,14,14.0,14.583,194.33,0,-6.26,0,1.25,0,0.95,0,0.00,23.20,66.79,0,16.14,0,0,0,0.541,0.545,0.269,0,0.272,0.242,0,0.303,0.269,0,0.272,0.242,0,0.303
1,14,14.5,14.604,208.92,0,-6.06,0,1.32,0,0.95,0,0.00,23.20,72.73,0,12.77,0,0,0,0.549,0.553,0.004,0,0.545,0.300,0,0.253,0.004,0,0.545,0.300,0,0.253
1,14,15.0,14.625,214.85,0,-5.42,0,1.49,0,0.94,0,0.00,23.20,64.19,0,22.53,0,0,0,0.578,0.584,0.883,0,-0.305,0.827,0,-0.243,0.883,0,-0.305,0.827,0,-0.243
1,14,15.5,14.646,90.81,0,-5.78,0,1.43,0,0.94,0,0.00,23.20,11.81,0,2.67,0,32,32,0.558,0.564,0.276,1,0.282,0.284,1,0.280,0.482,1,0.077,0.471,1,0.093
1,14,16.0,14.667,59.63,0,-5.96,0,1.37,0,0.94,0,0.00,23.20,15.60,0,5.91,0,96,96,0.548,0.554,0.260,1,0.288,0.276,1,0.278,0.496,1,0.052,0.489,1,0.066
1,14,16.5,14.688,16.28,0,-5.97,0,1.33,0,0.94,0,0.00,23.20,-0.94,0,8.84,0,96,96,0.545,0.552,0.527,1,0.019,0.563,1,-0.011,0.526,1,0.020,0.529,1,0.024
1,14,17.0,14.708,2.52,0,-6.11,0,1.32,0,0.94,0,0.00,23.20,-9.92,0,4.70,0,96,96,0.537,0.544,0.509,1,0.028,0.550,1,-0.006,0.644,1,-0.107,0.633,1,-0.088
1,14,17.5,14.729,0.04,0,-6.24,0,1.31,0,0.95,0,0.00,23.20,-3.54,0,1.08,0,96,96,0.529,0.536,0.516,1,0.014,0.556,1,-0.019,0.644,1,-0.115,0.632,1,-0.095
1,14,18.0,14.750,0.00,0,-6.25,0,1.32,0,0.94,0,0.00,23.20,-7.78,0,1.63,0,96,96,0.527,0.535,0.516,1,0.011,0.557,1,-0.022,0.644,1,-0.117,0.631,1,-0.097
1,14,18.5,14.771,0.00,0,-6.41,0,1.19,0,0.93,0,0.00,23.20,-0.44,0,3.71,0,96,96,0.517,0.525,0.499,1,0.019,0.542,1,-0.016,0.643,1,-0.126,0.630,1,-0.104
1,14,19.0,14.792,0.00,0,-6.38,0,1.15,0,0.94,0,0.00,23.20,-3.34,0,3.37,0,96,96,0.517,0.526,0.501,1,0.017,0.543,1,-0.017,0.643,1,-0.126,0.630,1,-0.104
1,14,19.5,14.813,0.00,0,-6.47,0,1.09,0,0.94,0,0.00,23.20,-4.32,0,1.46,0,64,64,0.511,0.520,0.500,1,0.011,0.544,1,-0.024,0.643,1,-0.132,0.629,1,-0.109
1,14,20.0,14.833,0.00,0,-6.48,0,1.07,0,0.94,0,0.00,23.20,-5.90,0,2.66,0,0,0,0.509,0.518,0.115,0,0.394,-0.197,0,0.715,0.115,0,0.394,-0.197,0,0.715
1,14,20.5,14.854,0.00,0,-6.54,0,1.02,0,0.94,0,0.00,23.20,-5.02,0,0.97,0,0,0,0.504,0.514,1.050,0,-0.546,0.667,0,-0.153,1.050,0,-0.546,0.667,0,-0.153
1,14,21.0,14.875,0.00,0,-6.50,0,1.06,0,0.94,0,0.00,23.20,-7.87,0,4.63,0,0,0,0.504,0.515,0.655,0,-0.150,0.492,0,0.023,0.654,0,-0.150,0.492,0,0.023
1,14,21.5,14.896,0.00,0,-6.53,0,1.06,0,0.94,0,0.00,23.20,-5.41,0,4.96,0,0,0,0.501,0.513,0.670,0,-0.169,0.854,0,-0.341,0.670,0,-0.169,0.854,0,-0.341
1,14,22.0,14.917,0.00,0,-6.48,0,1.08,0,0.94,0,0.00,23.20,-5.98,0,4.40,0,0,0,0.502,0.514,1.060,0,-0.558,0.732,0,-0.218,1.060,0,-0.558,0.732,0,-0.218
1,14,22.5,14.938,0.00,0,-6.59,0,0.97,0,0.95,0,0.00,23.20,-13.63,0,7.77,0,0,0,0.495,0.507,0.599,0,-0.104,0.630,0,-0.123,0.599,0,-0.104,0.630,0,-0.123
1,14,23.0,14.958,0.00,0,-6.93,0,0.74,0,0.95,0,0.00,23.20,-12.98,0,6.84,0,0,0,0.478,0.490,0.625,0,-0.147,1.057,0,-0.567,0.625,0,-0.147,1.057,0,-0.567
1,14,23.5,14.979,0.00,0,-7.11,0,0.61,0,0.94,0,0.00,23.20,0.08,0,2.61,0,0,0,0.469,0.481,1.271,0,-0.802,1.161,0,-0.680,1.271,0,-0.802,1.161,0,-0.680
1,15,0.0,15.000,0.00,0,-7.09,0,0.62,0,0.94,0,0.00,23.20,-7.38,0,2.53,0,0,0,0.468,0.480,1.008,0,-0.540,0.868,0,-0.388,1.008,0,-0.540,0.868,0,-0.388
1,15,0.5,15.021,0.00,0,-7.05,0,0.64,0,0.94,0,0.00,23.20,4.05,0,-0.56,0,0,0,0.468,0.481,0.937,0,-0.469,0.956,0,-0.475,0.937,0,-0.469,0.956,0,-0.475
1,15,1.0,15.042,0.00,0,-7.02,0,0.63,0,0.94,0,0.00,23.20,-6.37,0,0.86,0,0,0,0.467,0.481,0.838,0,-0.371,0.817,0,-0.336,0.838,0,-0.371,0.817,0,-0.336
1,15,1.5,15.063,0.00,0,-6.96,0,0.66,0,0.94,0,0.00,23.20,3.56,0,-1.62,0,0,0,0.468,0.482,0.773,0,-0.305,0.668,0,-0.186,0.773,0,-0.305,0.668,0,-0.186
1,15,2.0,15.083,0.00,0,-6.82,0,0.72,0,0.94,0,0.00,23.20,-4.32,0,1.71,0,0,0,0.473,0.488,0.489,0,-0.016,0.730,0,-0.242,0.489,0,-0.016,0.730,0,-0.242
1,15,2.5,15.104,0.00,0,-6.84,0,0.72,0,0.94,0,0.00,23.20,-3.42,0,-0.51,0,0,0,0.470,0.485,0.665,0,-0.195,0.505,0,-0.020,0.665,0,-0.195,0.505,0,-0.020
1,15,3.0,15.125,0.00,0,-6.80,0,0.73,0,0.94,0,0.00,23.20,-0.92,0,0.88,0,0,0,0.470,0.486,0.561,0,-0.091,0.388,0,0.098,0.561,0,-0.091,0.388,0,0.098
1,15,3.5,15.146,0.00,0,-6.74,0,0.76,0,0.94,0,0.00,23.20,-6.81,0,2.91,0,0,0,0.471,0.487,0.633,0,-0.163,0.957,0,-0.470,0.633,0,-0.163,0.957,0,-0.470
1,15,4.0,15.167,0.00,0,-6.74,0,0.76,0,0.95,0,0.00,23.20,-1.53,0,-0.48,0,0,0,0.469,0.487,-0.058,0,0.528,-0.100,0,0.587,-0.058,0,0.528,-0.100,0,0.587
1,15,4.5,15.188,0.00,0,-6.87,0,0.65,0,0.95,0,0.00,23.20,-14.50,0,4.22,0,0,0,0.462,0.479,0.819,0,-0.357,0.805,0,-0.326,0.819,0,-0.357,0.805,0,-0.326
1,15,5.0,15.208,0.00,0,-7.30,0,0.35,0,0.94,0,0.00,23.20,-1.56,0,1.60,0,0,0,0.442,0.459,0.741,0,-0.299,0.586,0,-0.127,0.741,0,-0.299,0.586,0,-0.127
1,15,5.5,15.229,0.00,0,-7.26,0,0.31,0,0.93,0,0.00,23.20,-4.42,0,-1.02,0,0,0,0.442,0.459,0.524,0,-0.082,0.554,0,-0.095,0.524,0,-0.082,0.554,0,-0.095
1,15,6.0,15.250,0.00,0,-7.10,0,0.34,0,0.94,0,0.00,23.20,1.20,0,0.26,0,0,0,0.447,0.465,0.252,0,0.195,0.281,0,0.184,0.252,0,0.195,0.281,0,0.184
1,15,6.5,15.271,0.00,0,-6.99,0,0.36,0,0.94,0,0.00,23.20,4.22,0,-1.43,0,0,0,0.450,0.469,0.464,0,-0.014,0.282,0,0.187,0.464,0,-0.014,0.282,0,0.187
1,15,7.0,15.292,0.00,0,-6.84,0,0.42,0,0.94,0,0.00,23.20,-4.55,0,-1.12,0,0,0,0.454,0.475,0.438,0,0.016,0.535,0,-0.060,0.438,0,0.016,0.535,0,-0.060
1,15,7.5,15.313,0.17,0,-6.73,0,0.47,0,0.94,0,0.00,23.20,-1.41,0,-2.55,0,0,0,0.457,0.478,0.318,0,0.139,0.584,0,-0.106,0.318,0,0.139,0.584,0,-0.106
1,15,8.0,15.333,3.64,0,-6.69,0,0.49,0,0.94,0,0.00,23.20,-0.31,0,-3.65,0,0,0,0.457,0.479,0.733,0,-0.275,0.474,0,0.005,0.733,0,-0.275,0.474,0,0.005
1,15,8.5,15.354,11.65,0,-6.59,0,0.50,0,0.94,0,0.00,23.20,7.74,0,-1.87,0,0,0,0.460,0.482,0.559,0,-0.100,0.672,0,-0.190,0.559,0,-0.100,0.672,0,-0.190
1,15,9.0,15.375,50.85,0,-6.44,0,0.50,0,0.95,0,0.00,23.20,15.45,0,-0.50,0,0,0,0.464,0.487,-0.130,0,0.594,-0.231,0,0.718,-0.130,0,0.594,-0.231,0,0.718
1,15,9.5,15.396,91.87,0,-6.12,0,0.55,0,0.96,0,0.00,23.20,28.09,0,0.50,0,0,0,0.476,0.500,0.716,0,-0.241,0.520,0,-0.020,0.716,0,-0.241,0.520,0,-0.020
1,15,10.0,15.417,133.62,0,-5.78,0,0.59,0,0.97,0,0.00,23.20,42.15,0,6.38,0,0,0,0.488,0.515,0.132,0,0.356,-0.018,0,0.533,0.132,0,0.356,-0.018,0,0.533
1,15,10.5,15.438,161.36,0,-5.29,0,0.67,0,0.97,0,0.00,23.20,77.24,0,10.99,0,0,0,0.507,0.536,0.053,0,0.455,0.142,0,0.394,0.053,0,0.455,0.142,0,0.394
1,15,11.0,15.458,200.28,0,-4.79,0,0.74,0,0.98,0,0.00,23.20,75.10,0,-0.63,0,0,0,0.527,0.557,0.209,0,0.318,0.104,0,0.453,0.209,0,0.318,0.104,0,0.453
1,15,11.5,15.479,190.40,0,-4.58,0,0.75,0,0.99,0,0.00,23.20,83.57,0,0.76,0,0,0,0.534,0.566,-0.458,0,0.991,-0.356,0,0.922,-0.457,0,0.991,-0.356,0,0.922
